[00:49:59.762] {'base_lr': 0.01,
 'batch_size': 24,
 'cfg': 'config_2d_complete.yml',
 'conf_threshold': 0.95,
 'consistency': 2.0,
 'consistency_rampup': 150,
 'cutmix_prob': 1.0,
 'deterministic': False,
 'ema_decay': 0.99,
 'exp': 'ACDC_leave/v18',
 'flag_ema_buffer': True,
 'flag_ema_mode_train': True,
 'flag_extra_weak': True,
 'flag_not_use_noise_weak': False,
 'flag_pseudo_from_student': False,
 'flag_sampling_based_on_lb': False,
 'flag_ulb_loss_type': 'dice',
 'flag_use_color_augs': True,
 'flag_use_dynamic_cutmix': False,
 'flag_use_teacher_warmup': False,
 'gpu_id': 1,
 'labeled_bs': 12,
 'labeled_num': 3,
 'max_iterations': 30000,
 'model': 'unet',
 'num_classes': 4,
 'patch_size': [256, 256],
 'poly': True,
 'res_path': './results/ACDC',
 'root_path': './data/ACDC',
 'save_interval_epoch': 1000000,
 'seed': 2023,
 'test_interval_iter': 200}
[00:50:07.240] Total silices is: 1312, labeled slices is: 68
[00:50:07.242] 103 iterations per epoch
[00:50:11.665] iteration:1  t-loss:1.1578, loss-lb:1.1454, loss-ulb:0.9215, weight:0.01, high-r:0.00, lr:0.0100
[00:50:12.275] iteration:2  t-loss:1.0985, loss-lb:1.0941, loss-ulb:0.3240, weight:0.01, high-r:0.00, lr:0.0100
[00:50:12.819] iteration:3  t-loss:1.0235, loss-lb:1.0159, loss-ulb:0.5640, weight:0.01, high-r:0.00, lr:0.0100
[00:50:13.364] iteration:4  t-loss:0.9486, loss-lb:0.9380, loss-ulb:0.7847, weight:0.01, high-r:0.00, lr:0.0100
[00:50:13.908] iteration:5  t-loss:0.8517, loss-lb:0.8415, loss-ulb:0.7534, weight:0.01, high-r:0.00, lr:0.0100
[00:50:14.453] iteration:6  t-loss:0.7672, loss-lb:0.7570, loss-ulb:0.7581, weight:0.01, high-r:0.01, lr:0.0100
[00:50:14.998] iteration:7  t-loss:0.6937, loss-lb:0.6834, loss-ulb:0.7588, weight:0.01, high-r:0.02, lr:0.0100
[00:50:15.543] iteration:8  t-loss:0.6122, loss-lb:0.6020, loss-ulb:0.7619, weight:0.01, high-r:0.03, lr:0.0100
[00:50:16.090] iteration:9  t-loss:0.5703, loss-lb:0.5602, loss-ulb:0.7523, weight:0.01, high-r:0.04, lr:0.0100
[00:50:16.584] iteration:10  t-loss:0.5245, loss-lb:0.5144, loss-ulb:0.7533, weight:0.01, high-r:0.09, lr:0.0100
[00:50:17.074] iteration:11  t-loss:0.4858, loss-lb:0.4757, loss-ulb:0.7511, weight:0.01, high-r:0.15, lr:0.0100
[00:50:17.567] iteration:12  t-loss:0.4685, loss-lb:0.4584, loss-ulb:0.7513, weight:0.01, high-r:0.21, lr:0.0100
[00:50:18.061] iteration:13  t-loss:0.4487, loss-lb:0.4386, loss-ulb:0.7508, weight:0.01, high-r:0.24, lr:0.0100
[00:50:18.560] iteration:14  t-loss:0.4353, loss-lb:0.4252, loss-ulb:0.7505, weight:0.01, high-r:0.47, lr:0.0100
[00:50:19.056] iteration:15  t-loss:0.4307, loss-lb:0.4205, loss-ulb:0.7503, weight:0.01, high-r:0.57, lr:0.0100
[00:50:19.556] iteration:16  t-loss:0.4271, loss-lb:0.4170, loss-ulb:0.7502, weight:0.01, high-r:0.66, lr:0.0100
[00:50:20.053] iteration:17  t-loss:0.4159, loss-lb:0.4058, loss-ulb:0.7501, weight:0.01, high-r:0.66, lr:0.0100
[00:50:20.550] iteration:18  t-loss:0.4163, loss-lb:0.4062, loss-ulb:0.7503, weight:0.01, high-r:0.69, lr:0.0100
[00:50:21.048] iteration:19  t-loss:0.4073, loss-lb:0.3972, loss-ulb:0.7502, weight:0.01, high-r:0.71, lr:0.0100
[00:50:21.545] iteration:20  t-loss:0.4010, loss-lb:0.3909, loss-ulb:0.7503, weight:0.01, high-r:0.75, lr:0.0100
[00:50:22.042] iteration:21  t-loss:0.4110, loss-lb:0.4009, loss-ulb:0.7501, weight:0.01, high-r:0.74, lr:0.0100
[00:50:22.540] iteration:22  t-loss:0.4086, loss-lb:0.3985, loss-ulb:0.7504, weight:0.01, high-r:0.74, lr:0.0100
[00:50:23.039] iteration:23  t-loss:0.3932, loss-lb:0.3831, loss-ulb:0.7504, weight:0.01, high-r:0.75, lr:0.0100
[00:50:23.537] iteration:24  t-loss:0.3987, loss-lb:0.3885, loss-ulb:0.7504, weight:0.01, high-r:0.78, lr:0.0100
[00:50:24.033] iteration:25  t-loss:0.3925, loss-lb:0.3824, loss-ulb:0.7503, weight:0.01, high-r:0.78, lr:0.0100
[00:50:24.531] iteration:26  t-loss:0.3756, loss-lb:0.3655, loss-ulb:0.7502, weight:0.01, high-r:0.78, lr:0.0100
[00:50:25.030] iteration:27  t-loss:0.4032, loss-lb:0.3931, loss-ulb:0.7502, weight:0.01, high-r:0.80, lr:0.0100
[00:50:25.527] iteration:28  t-loss:0.4061, loss-lb:0.3960, loss-ulb:0.7506, weight:0.01, high-r:0.79, lr:0.0100
[00:50:26.025] iteration:29  t-loss:0.3889, loss-lb:0.3788, loss-ulb:0.7503, weight:0.01, high-r:0.78, lr:0.0100
[00:50:26.525] iteration:30  t-loss:0.3847, loss-lb:0.3746, loss-ulb:0.7502, weight:0.01, high-r:0.82, lr:0.0100
[00:50:27.025] iteration:31  t-loss:0.3806, loss-lb:0.3705, loss-ulb:0.7502, weight:0.01, high-r:0.82, lr:0.0100
[00:50:27.525] iteration:32  t-loss:0.3826, loss-lb:0.3725, loss-ulb:0.7502, weight:0.01, high-r:0.81, lr:0.0100
[00:50:28.024] iteration:33  t-loss:0.3751, loss-lb:0.3650, loss-ulb:0.7501, weight:0.01, high-r:0.82, lr:0.0100
[00:50:28.523] iteration:34  t-loss:0.3805, loss-lb:0.3704, loss-ulb:0.7509, weight:0.01, high-r:0.84, lr:0.0100
[00:50:29.020] iteration:35  t-loss:0.3604, loss-lb:0.3503, loss-ulb:0.7506, weight:0.01, high-r:0.82, lr:0.0100
[00:50:29.518] iteration:36  t-loss:0.3783, loss-lb:0.3682, loss-ulb:0.7504, weight:0.01, high-r:0.83, lr:0.0100
[00:50:30.018] iteration:37  t-loss:0.3804, loss-lb:0.3703, loss-ulb:0.7506, weight:0.01, high-r:0.84, lr:0.0100
[00:50:30.516] iteration:38  t-loss:0.3786, loss-lb:0.3685, loss-ulb:0.7502, weight:0.01, high-r:0.79, lr:0.0100
[00:50:31.015] iteration:39  t-loss:0.3704, loss-lb:0.3603, loss-ulb:0.7505, weight:0.01, high-r:0.83, lr:0.0100
[00:50:31.513] iteration:40  t-loss:0.3689, loss-lb:0.3588, loss-ulb:0.7504, weight:0.01, high-r:0.82, lr:0.0100
[00:50:32.011] iteration:41  t-loss:0.3597, loss-lb:0.3496, loss-ulb:0.7504, weight:0.01, high-r:0.81, lr:0.0100
[00:50:32.511] iteration:42  t-loss:0.3455, loss-lb:0.3354, loss-ulb:0.7503, weight:0.01, high-r:0.81, lr:0.0100
[00:50:33.008] iteration:43  t-loss:0.3855, loss-lb:0.3753, loss-ulb:0.7503, weight:0.01, high-r:0.83, lr:0.0100
[00:50:33.506] iteration:44  t-loss:0.3592, loss-lb:0.3491, loss-ulb:0.7505, weight:0.01, high-r:0.80, lr:0.0100
[00:50:34.004] iteration:45  t-loss:0.3430, loss-lb:0.3328, loss-ulb:0.7513, weight:0.01, high-r:0.81, lr:0.0100
[00:50:34.502] iteration:46  t-loss:0.3455, loss-lb:0.3354, loss-ulb:0.7504, weight:0.01, high-r:0.81, lr:0.0100
[00:50:35.001] iteration:47  t-loss:0.3485, loss-lb:0.3384, loss-ulb:0.7505, weight:0.01, high-r:0.79, lr:0.0100
[00:50:35.499] iteration:48  t-loss:0.3601, loss-lb:0.3500, loss-ulb:0.7502, weight:0.01, high-r:0.83, lr:0.0100
[00:50:35.998] iteration:49  t-loss:0.3387, loss-lb:0.3286, loss-ulb:0.7506, weight:0.01, high-r:0.83, lr:0.0100
[00:50:36.498] iteration:50  t-loss:0.3397, loss-lb:0.3295, loss-ulb:0.7509, weight:0.01, high-r:0.84, lr:0.0100
[00:50:36.996] iteration:51  t-loss:0.3454, loss-lb:0.3353, loss-ulb:0.7502, weight:0.01, high-r:0.83, lr:0.0100
[00:50:37.495] iteration:52  t-loss:0.3193, loss-lb:0.3092, loss-ulb:0.7502, weight:0.01, high-r:0.84, lr:0.0100
[00:50:37.993] iteration:53  t-loss:0.3363, loss-lb:0.3262, loss-ulb:0.7504, weight:0.01, high-r:0.83, lr:0.0100
[00:50:38.491] iteration:54  t-loss:0.3434, loss-lb:0.3333, loss-ulb:0.7502, weight:0.01, high-r:0.83, lr:0.0100
[00:50:38.988] iteration:55  t-loss:0.3236, loss-lb:0.3135, loss-ulb:0.7507, weight:0.01, high-r:0.82, lr:0.0100
[00:50:39.487] iteration:56  t-loss:0.3197, loss-lb:0.3096, loss-ulb:0.7494, weight:0.01, high-r:0.79, lr:0.0100
[00:50:39.985] iteration:57  t-loss:0.3341, loss-lb:0.3239, loss-ulb:0.7507, weight:0.01, high-r:0.83, lr:0.0100
[00:50:40.486] iteration:58  t-loss:0.3140, loss-lb:0.3039, loss-ulb:0.7505, weight:0.01, high-r:0.80, lr:0.0100
[00:50:40.985] iteration:59  t-loss:0.3232, loss-lb:0.3131, loss-ulb:0.7460, weight:0.01, high-r:0.81, lr:0.0100
[00:50:41.484] iteration:60  t-loss:0.3103, loss-lb:0.3002, loss-ulb:0.7507, weight:0.01, high-r:0.84, lr:0.0100
[00:50:41.986] iteration:61  t-loss:0.3223, loss-lb:0.3122, loss-ulb:0.7508, weight:0.01, high-r:0.84, lr:0.0100
[00:50:42.485] iteration:62  t-loss:0.3179, loss-lb:0.3078, loss-ulb:0.7506, weight:0.01, high-r:0.85, lr:0.0100
